"type","condition1","condition2","trialNo","target","stim1","stim2","stim3","stim4","stim5","stim6","key","ITI","presTime","ISI","presTimeS2","stimFormat","title","content","trialText","button1","feedbackIncorrect","feedbackTime","random","randomBlock","subjectGroup","timestamp","responses","RTs","correct","turkID","age","sex","education","handedness","sexOrientation","ethnicity","other1","other2","other3","other4","other5","browser","version","screenWidth","screenHeight","OS","OS_lang","calibration","ip","code"
"test","irrational","scenario5",120,"How likely is Mary to. . . turn in last week's homework again?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,765714,5,2493,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","improbable","scenario5",116,"How likely is Mary to. . . be given an A by mistake?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,767667,5,1951,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario5",104,"How likely is Mary to. . . have her parents call the teacher?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,770600,2,2931,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario5",107,"How likely is Mary to. . . turn in several socks instead?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,773007,5,2404,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario5",103,"How likely is Mary to. . . ask her mom to bring the homework?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,775453,1,2445,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","improbable","scenario5",114,"How likely is Mary to. . . learn school is canceled today?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,778298,5,2844,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario5",99,"How likely is Mary to. . . ask for an extra-credit assignment?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,781522,3,3222,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario5",102,"How likely is Mary to. . . quickly redo the homework assignment?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,785096,2,3573,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario5",105,"How likely is Mary to. . . have her homework teleported?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,787730,5,2632,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","irrational","scenario5",117,"How likely is Mary to. . . ask her mom to FedEx the homework?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,789914,5,2182,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario5",109,"How likely is Mary to. . . quickly copy someone's homework?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,792497,3,2581,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario5",110,"How likely is Mary to. . . put her name on a friend's homework?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,795580,4,3081,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario5",111,"How likely is Mary to. . . forge an excuse note?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,799628,4,4046,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario5",101,"How likely is Mary to. . . explain what happened to her teacher?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,802245,1,2615,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario5",98,"How likely is Mary to. . . bring in her homework tomorrow?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,804152,1,1906,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario5",108,"How likely is Mary to. . . erase the teacher's memory?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,806652,5,2498,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario5",106,"How likely is Mary to. . . remind herself yesterday evening?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,810251,5,3597,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario5",112,"How likely is Mary to. . . lie about being sick to go home?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,1,813311,4,3058,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","irrational","scenario2",47,"How likely is Josh to. . . pay 1000 dollars for a ride?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,833832,5,3334,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",29,"How likely is Josh to. . . ask a relative to pick him up?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,836945,2,3111,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario2",35,"How likely is Josh to. . . teleport himself to the airport?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,839330,5,2383,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario2",34,"How likely is Josh to. . . ride a cat to the airport?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,841266,5,1934,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","improbable","scenario2",42,"How likely is Josh to. . . convince airport to delay flight?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,843524,5,2256,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","irrational","scenario2",45,"How likely is Josh to. . . book a flight for next year?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,845714,5,2188,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",28,"How likely is Josh to. . . request aiport shuttle pickup?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,848477,2,2761,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario2",39,"How likely is Josh to. . . take another driver hostage?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,851091,5,2613,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",26,"How likely is Josh to. . . ask the gas station clerk for help?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,853416,4,2323,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario2",37,"How likely is Josh to. . . steal another person's car?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,855626,5,2209,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario2",38,"How likely is Josh to. . . take a taxi without paying?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,857553,5,1925,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","irrational","scenario2",46,"How likely is Josh to. . . sell car for ride to airport?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,861441,5,3886,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","improbable","scenario2",44,"How likely is Josh to. . . arrange for a private plane?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,863424,5,1982,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario2",33,"How likely is Josh to. . . get a new car by thinking?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,865226,5,1798,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","improbable","scenario2",41,"How likely is Josh to. . . beckon a friend passing by?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,868276,3,3048,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",30,"How likely is Josh to. . . hail a taxi at the intersection?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,870653,2,2376,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","improbable","scenario2",43,"How likely is Josh to. . . get a stranger to drive him?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,873049,3,2395,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","immoral","scenario2",40,"How likely is Josh to. . . sneak onto public transportation?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,875783,4,2733,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",25,"How likely is Josh to. . . reschedule for a later flight?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,878762,2,2978,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","impossible","scenario2",36,"How likely is Josh to. . . levitate and fly to the airport?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,881080,5,2317,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",32,"How likely is Josh to. . . take public transportation?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,883903,3,2821,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","irrational","scenario2",48,"How likely is Josh to. . . try to run there in time?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,887302,4,3397,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",31,"How likely is Josh to. . . call a friend for a ride?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,890124,1,2820,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario2",27,"How likely is Josh to. . . take the public bus there?","Very likely","Somewhat likely","In between","Somewhat unlikely","Very unlikely","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,1,892359,3,2232,0,33,46,"male",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",38,1920,1080,"Windows","en-US",0.72,NA,"jglS2aF1K6n8kLsB"
"test","possible","scenario1",7,"How morally wrong would it be for Heinz to. . . loan the money from his family?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,1,2,67220,1,6345,0,34,28,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",49,1280,800,"MacOS","en-US",1,NA,"Jy1etTtirISo6Yep"
"test","irrational","scenario1",24,"How morally wrong would it be for Heinz to. . . try random other medicines?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,1,2,71324,3,4103,0,34,28,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",49,1280,800,"MacOS","en-US",1,NA,"Jy1etTtirISo6Yep"
"test","irrational","scenario1",23,"How morally wrong would it be for Heinz to. . . go on strike until wages increase?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,1,2,76317,3,4992,0,34,28,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",49,1280,800,"MacOS","en-US",1,NA,"Jy1etTtirISo6Yep"
